,Unnamed: 0,Unnamed: 0.1,Name_lap,Url,Name_clean,Price,Summary,CPU,RAM,Hardware,Card,Screen,lap_top_id,First_label
300,300,300,[Mới 100% Full Box] Laptop Lenovo Ideapad 5 14ITL05 82FE00BFVN - Intel Core i5,moi-100-full-box-laptop-lenovo-ideapad-5-14itl05-82fe00bfvn-intel-core-i5.html,lenovo ideapad 5 14itl05 82fe00bfvn,16290000, Bền bỉ chắc chắn ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel Iris Xe Graphics,14 Inch Full HD,laptop_300,chip đời cao hiệu_năng đồ_họa mạnh_mẽ đáp_ứng mọi nhu_cầu làm_việc thiết_kế đồ_họa 2d edit video chỉnh_sửa ảnh game nhẹ
301,301,301,Laptop Cũ HP Probook 450 G2 - Intel Core i3,laptop-cu-hp-probook-450-g2-intel-core-i3.html,cũ hp probook 450 g2,5990000, Dùng nhiều năm vẫn mượt mà  Màn lớn làm excel thuận tiện ,Intel Core i3 - 4005u,RAM 4GB DDR3L,SSD 120GB,Card Intel HD Graphics 4400,15.6 Inch HD,laptop_301,xách tay bền_bỉ ổn_định_giá tốt cấu_hình đáp_ứng tốt mọi tác vụ văn_phòng cơ_bản giải_trí
302,302,302,Laptop Cũ Dell Latitude 3500 - Intel Core i5,laptop-cu-dell-latitude-3500-intel-core-i5.html,cũ dell latitude 3500,12800000, Sẵn SSD tốc độ cao  Sang trọng thương hiệu lớn ,Intel Core i5 8250U,RAM 8GB DDR4,SSD 256GB,Card Intel UHD Graphics 620,15.6 Inch HD,laptop_302,latitude cao_cấp siêu bền_bỉ màn lớn chip đời 8 mạnh_mẽ
303,303,303,Laptop Cũ Dell Latitude 3590 - Intel Core i5,laptop-cu-dell-latitude-3590-intel-core-i5.html,cũ dell latitude 3590,12500000, Sẵn SSD tốc độ cao  Sang trọng thương hiệu lớn ,Intel Core i5 8250U,RAM 8GB DDR4,SSD 256GB,Card Intel UHD Graphics 620,15.6 inch HD,laptop_303,latitude cao_cấp siêu bền_bỉ màn lớn chip đời 8 mạnh_mẽ
304,304,304,[Mới 100% Full Box] Laptop Lenovo IdeaPad 3 15ADA0581W100USVN - AMD Ryzen 3,moi-100-full-box-laptop-lenovo-ideapad-3-15ada0581w100usvn-amd-ryzen-3.html,lenovo ideapad 3 15ada0581w100usvn,9590000,Màn hình 15 6 Inch Full HD Bảo hành 24 tháng chính hãng Lenovo ,AMD Ryzen 3 3250U,RAM 4GB DDR4,SSD 256GB NVMe,Card AMD Vega 3,15.6 Inch Full HD,laptop_304,văn_phòng giá rẻ
305,305,305,[Mới 100% Full Box] Laptop Lenovo IdeaPad 3 14ITL6 82H7003UVN - Intel Core i5,moi-100-full-box-laptop-lenovo-ideapad-3-14itl6-82h7003uvn-intel-core-i5.html,lenovo ideapad 3 14itl6 82h7003uvn,16690000,Chip Intel đời 11 màn hình Full HD Bảo hành 24 tháng chính hãng Lenovo ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel Iris Xe Graphics,14 Inch Full HD,laptop_305,văn_phòng mỏng nhẹ bền cấu_hình tốt
306,306,306,[Mới 100% Full Box] Laptop Lenovo IdeaPad 3 14ITL6 82H700DNVN - Intel Core i3,moi-100-full-box-laptop-lenovo-ideapad-3-14itl6-82h700dnvn-intel-core-i3.html,lenovo ideapad 3 14itl6 82h700dnvn,13290000,Chip Intel đời 11 màn hình Full HD Bảo hành 24 tháng chính hãng Lenovo ,Intel Core i3 1115G4,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_306,văn_phòng mỏng nhẹ bền cấu_hình tốt
307,307,307,[Mới 99% Refurbished] Laptop Acer Aspire 3 A315-56-594W - Intel Core i5,moi-99-refurbished-laptop-acer-aspire-3-a315-56-594w-intel-core-i5.html,acer aspire 3 a315,12490000,Chip i5 đời 10 màn hình Full HD Bảo hành 12 tháng ,Intel Core i5 1035G4,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,15.6 Inch Full HD,laptop_307,văn_phòng mỏng nhẹ giá rẻ
308,308,308,[Mới 100% Full Box] Laptop Asus M513IA-EJ283T - AMD Ryzen 7,moi-100-full-box-laptop-asus-m513ia-ej283t-amd-ryzen-7.html,asus m513ia,17390000,Chip ryzen 7 4700U màn hình Full HD IPS Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 7 4700U,RAM 8GB DDR4,SSD 512GB NVMe,Card AMD Vega 8,15.6 Inch Full HD,laptop_308,thời_trang mỏng nhẹ vỏ kim_loại
309,309,309,[Mới 100% Full Box] Laptop HP Pavilion 15-eg0007TU 2D9K4PA / eg0008TU 2D9K5PA - Intel Core i3,moi-100-full-box-laptop-hp-pavilion-15-eg0007tu-2d9k4pa-eg0008tu-2d9k5pa-intel-core-i3.html,hp pavilion 15,13690000,Chip Intel đời 11 màn hình Full HD Bảo hành 12 tháng chính hãng HP ,Intel Core i3 1115G4,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,15.6 Inch Full HD,laptop_309,văn_phòng mỏng nhẹ sang_trọng
310,310,310,[Mới 100% Full Box] Laptop MSI Modern 14 B4M 290VN - AMD Ryzen 3,moi-100-full-box-laptop-msi-modern-14-b4m-290vn-amd-ryzen-3.html,msi modern 14 b4m 290vn,13990000,,AMD Ryzen 3 4300U,RAM 8GB DDR4,SSD 256GB NVMe,Card AMD Vega 5,14 Inch Full HD,laptop_310,văn_phòng mỏng nhẹ sang_trọng hiện_đại cấu_hình tốt
311,311,311,Laptop Cũ Dell Laitude 5480 - Intel Core i5,laptop-cu-dell-laitude-5480-intel-core-i5.html,cũ dell laitude 5480,9800000, Sang trọng bền chắc  Giá cực tốt Bảo hành dài hạn ,Intel Core i5 6200U,RAM 8GB DDR4,SSD 180GB,Card Intel HD Graphics,14 Inch HD,laptop_311,cấu_hình ổn mượt_mà
312,312,312,Laptop Cũ Dell Latitude 7380 - Intel Core i5,laptop-cu-dell-latitude-7380-intel-core-i5.html,cũ dell latitude 7380,11900000,,Intel Core i5 7200U,RAM 8GB DDR4,SSD 240GB,Card Intel HD Graphics 620,13.3 Inch Full HD,laptop_312,văn_phòng nhỏ gọn cấu_hình cao
313,313,313,Laptop Cũ Dell Latitude 7290 - Intel Core i5,laptop-cu-dell-latitude-7290-intel-core-i5.html,cũ dell latitude 7290,11300000,,Intel Core i5 7200U,RAM 8GB DDR4,SSD 240GB,Card Intel HD Graphics 620,12.5 Inch HD,laptop_313,mỏng nhẹ nhỏ gọn sang_trọng cấu_hình ổn bảo_hành dài_hạn
314,314,314,Laptop Cũ Dell Latitude 5290 - Intel Core i5,laptop-cu-dell-latitude-5290-intel-core-i5.html,cũ dell latitude 5290,13500000, Giá cực tốt Bảo hành dài hạn ,Intel Core i5 8250U,RAM 8GB DDR4,SSD 240GB,Card Intel HD 520,12.5 Inch HD,laptop_314,cấu_hình ổn nhỏ gọn tiện_lợi mượt_mà
315,315,315,Laptop Cũ Dell Latitude E5270 - Intel Core i5,laptop-cu-dell-latitude-e5270-intel-core-i5.html,cũ dell latitude e5270,8400000,,Intel Core i5 6200U,RAM 8GB DDR4,SSD 240GB,Card Intel HD 520,12.5 Inch HD,laptop_315,siêu bền nhỏ gọn sang_trọng làm văn_phòng mượt_mà giá cực tốt
316,316,316,Laptop Cũ Dell Latitude E5270 - Intel Core i3,laptop-cu-dell-latitude-e5270-intel-core-i3.html,cũ dell latitude e5270,7200000,,Intel Core i3 6100U,RAM 8GB DDR4,SSD 240GB,Card Intel HD 520,12.5 Inch HD,laptop_316,siêu bền nhỏ gọn sang_trọng làm văn_phòng mượt_mà giá cực tốt
317,317,317,Laptop Cũ Dell Latitude E5570 - Intel Core i3,laptop-cu-dell-latitude-e5570-intel-core-i3.html,cũ dell latitude e5570,8900000,,Intel Core i3 6010U,RAM 8GB DDR4,SSD 240 GB,Card Intel HD Graphics 620,15.6 Inch HD,laptop_317,văn_phòng gọn_nhẹ sang_trọng bền_bỉ
318,318,318,Laptop Cũ Dell Latitude 3460 - Intel Core i5,laptop-cu-dell-latitude-3460-intel-core-i5.html,cũ dell latitude 3460,7200000,,Intel Core i5 5200U,RAM 4GB DDR3,SSD 120GB,Card Intel HD 5500,14 Inch HD,laptop_318,văn_phòng giá rẻ bền_bỉ
319,319,319,Laptop Cũ Lenovo Thinkpad E540 - Intel Core i5,laptop-cu-lenovo-thinkpad-e540-intel-core-i5.html,cũ lenovo thinkpad e540,7000000,,Intel Core i5 4200M,RAM 4GB DDR3,SSD 120GB,Card Intel HD 4000,15.6 Inch HD,laptop_319,văn_phòng giá rẻ siêu bền cấu_hình ổn_định
320,320,320,[Mới 100% Full Box] Laptop HP Probook 450 G8 2H0W1PA  - Intel Core i5,moi-100-full-box-laptop-hp-probook-450-g8-2h0w1pa-intel-core-i5.html,hp probook 450 g8 2h0w1pa,19490000,Chip i5 đời 11 card rời Geforce MX450 2GB Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 256GB NVMe,Card rời Geforce MX450 2GB,15.6 Inch Full HD,laptop_320,văn_phòng mỏng nhẹ cấu_hình cao
321,321,321,[Mới 100% Full Box] Laptop HP Pavilion 14-dv0012TU 2D7B7PA - Intel Core i5,moi-100-full-box-laptop-hp-pavilion-14-dv0012tu-2d7b7pa-intel-core-i5.html,hp pavilion 14,17690000,Chip i5 đời 11 màn hình Full HD Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD,laptop_321,văn_phòng mỏng nhẹ sang_trọng
322,322,322,[Mới 100% Full Box] Laptop HP Pavilion 14-dv0013TU 2D7B8PA - Intel Core i7,moi-100-full-box-laptop-hp-pavilion-14-dv0013tu-2d7b8pa-intel-core-i7.html,hp pavilion 14,21790000,Chip i7 đời 11 màn hình Full HD Bảo hành 12 tháng chính hãng HP ,Intel Core i7 1165G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD,laptop_322,văn_phòng mỏng nhẹ sang_trọng
323,323,323,[Mới 100% Full Box] Laptop HP Pavilion 14-dv0042TU 2H3L1PA - Intel Core i5,moi-100-full-box-laptop-hp-pavilion-14-dv0042tu-2h3l1pa-intel-core-i5.html,hp pavilion 14,16990000,Chip i5 đời 11 màn hình Full HD Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD,laptop_323,văn_phòng mỏng nhẹ sang_trọng
324,324,324,[Mới 100% Full Box] Laptop HP Pavilion 14-dv0041TU 2H3L0PA - Intel Core i3,moi-100-full-box-laptop-hp-pavilion-14-dv0041tu-2h3l0pa-intel-core-i3.html,hp pavilion 14,13390000,Chip Intel đời 11 màn hình Full HD Bảo hành 12 tháng chính hãng HP ,Intel Core i3 1115G4,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_324,văn_phòng mỏng nhẹ sang_trọng
325,325,325,[Mới 100% Full Box] Laptop HP Pavilion 14-dv0005TU 2D7A1PA - Intel Core i3,moi-100-full-box-laptop-hp-pavilion-14-dv0005tu-2d7a1pa-intel-core-i3.html,hp pavilion 14,13390000,Chip Intel đời 11 màn hình Full HD Bảo hành 12 tháng chính hãng HP ,Intel Core i3 1115G4,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_325,văn_phòng mỏng nhẹ sang_trọng
326,326,326,[Mới 100% Full Box] Macbook Pro 13 Late 2020 - M1 16GB SSD 512GB - Chính hãng,moi-100-full-box-macbook-pro-13-late-2020-m1-16gb-ssd-512gb-chinh-hang.html,macbook pro 13 late 2020,10000000,,Other,Other,Other,Other,Other,laptop_326,other
327,327,327,[Mới 100% Full Box] HÀNG CÓ SẴN Macbook Pro 13 Late 2020 - M1 16GB SSD 256GB - Chính hãng,moi-100-full-box-macbook-pro-13-late-2020-m1-16gb-ssd-256gb-chinh-hang.html,hàng có sẵn macbook pro 13 late 2020,10000000,,Other,Other,Other,Other,Other,laptop_327,other
328,328,328,[Mới 100% Full Box] Macbook Air 13 Late 2020 - M1 16GB SSD 512GB - Chính hãng,moi-100-full-box-macbook-air-13-late-2020-m1-16gb-ssd-512gb-chinh-hang.html,macbook air 13 late 2020,10000000,,Other,Other,Other,Other,Other,laptop_328,other
329,329,329,[Mới 100% Full Box] Macbook Air 13 Late 2020 - M1 16GB SSD 256GB - Chính hãng,moi-100-full-box-macbook-air-13-late-2020-m1-16gb-ssd-256gb-chinh-hang.html,macbook air 13 late 2020,10000000,,Other,Other,Other,Other,Other,laptop_329,other
330,330,330,[Mới 100% Full Box] Laptop MSI Modern 15 A11M 099VN/200VN - Intel Core i5,moi-100-full-box-laptop-msi-modern-15-a11m-099vn-200vn-intel-core-i5.html,msi modern 15 a11m 099vn/200vn,10000000,,Other,Other,Other,Other,Other,laptop_330,other
331,331,331,[Mới 100% Full Box] Laptop MSI Modern 14 B10MW-427VN / 482VN / 483VN - Intel Core i3,moi-100-full-box-laptop-msi-modern-14-b10mw-427vn-intel-core-i3.html,msi modern 14 b10mw,13490000,Màn hình Full HD IPS Bảo hành 12 tháng chính hãng MSI 427VN: màu đen 482VN: màu xanh nhạt ,Intel Core i3 10110U,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_331,mỏng nhẹ sang_trọng
332,332,332,[Mới 100% Full Box] Laptop HP Pavilion 15-eg0071TU 2P1M7PA - Intel Core i5,moi-100-full-box-laptop-hp-pavilion-15-eg0071tu-2p1m7pa-intel-core-i5.html,hp pavilion 15,16790000,Chip i5 đời 11 màn hình 15 6 inch full HD Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel® Iris Xe Graphics,15.6 Inch Full HD,laptop_332,văn_phòng mỏng nhẹ sang_trọng
333,333,333,[Mới 100% Full Box] Laptop HP OMEN 15-en0013dx 2V926UA - AMD Ryzen 7,moi-100-full-box-laptop-hp-omen-15-en0013dx-2v926ua-amd-ryzen-7.html,hp omen 15,15000000,Màn hình 144Hz 100% sRGB card rời GTX 1660Ti 6GB ,AMD Ryzen 7 4800H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1660Ti 6GB,15.6 Inch Full HD 144Hz 100%sRGB,laptop_333,gaming cao_cấp bàn_phím led rgb
334,334,334,[Mới 100% Full Box] Laptop Asus X515MA-BR113T - Intel Pentium N5000,moi-100-full-box-laptop-asus-x515ma-br113t-intel-pentium-n5000.html,asus x515ma,7990000,Tặng kèm win 10 bản quyền Bảo hành 24 tháng chính hãng Asus ,Intel Pentium N5000,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,15.6 Inch HD,laptop_334,văn_phòng giá rẻ
335,335,335,[Mới 100% Full Box] Laptop HP 340s G7 240Q4PA - Intel Core i3,moi-100-full-box-laptop-hp-340s-g7-240q4pa-intel-core-i3.html,hp 340s g7 240q4pa,10990000,Chip Intel đời 10 màn hình 14 inch Full HD Bảo hành 12 tháng chính hãng HP ,Intel Core i3 1005G1,RAM 8GB DDR4 (4GB sẵn + 4GB quà tặng),SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_335,văn_phòng mỏng nhẹ
336,336,336,[Mới 100% Full Box] Laptop Lenovo Thinkbook 15 G2 ITL 20VE006WVN  - Intel Core i5,moi-100-full-box-laptop-lenovo-thinkbook-15-g2-itl-20ve006wvn-intel-core-i5.html,lenovo thinkbook 15 g2 itl 20ve006wvn,16490000,Chip i5 đời 11 màn hình 15 6 Inch Full HD Bảo hành 12 tháng chính hãng Lenovo ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,15.6 Inch Full HD,laptop_336,thinkbook mỏng nhẹ cấu_hình tốt
337,337,337,[Mới 100% Full Box] Laptop Asus Zenbook UX371EA-HL701TS - Intel Core i7,moi-100-full-box-laptop-asus-zenbook-ux371ea-hl701ts-intel-core-i7.html,asus zenbook ux371ea,38999000,Màn hình cảm ứng xoay gập 360 độ độ chuẩn màu cao Bảo hành 24 tháng chính hãng Asus ,Intel Core i7 1165G7,RAM 16GB LPDDR4,SSD 1TB NVMe,Card Intel® Iris Xe Graphics,13.3 Inch 4K Cảm ứng,laptop_337,mỏng nhẹ sang_trọng cấu_hình cao
338,338,338,[Mới 100% Full Box] Laptop Asus Zenbook UX363EA - HP130T - Intel Core i5,moi-100-full-box-laptop-asus-zenbook-ux363ea-hp130t-intel-core-i5.html,asus zenbook ux363ea,25490000,Màn hình cảm ứng xoay gập 360 độ độ chuẩn màu cao Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 1135G7,RAM 8GB LPDDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,13.3 Inch Full HD Cảm ứng,laptop_338,mỏng nhẹ sang_trọng
339,339,339,[Mới 100% Full Box] Laptop Dell Inspiron N5502 N5I5310W - Intel Core i5,moi-100-full-box-laptop-dell-inspiron-n5502-n5i5310w-intel-core-i5/p6105.html,dell inspiron n5502 n5i5310w,19990000,Chip i5 gen 11 Card rời Geforce MX330 2GB Bảo hành 12 tháng chính hãng Dell ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card rời Geforce MX330 2GB,15.6 Inch Full HD,laptop_339,văn_phòng sang_trọng
340,340,340,[Mới 100% Full Box] Laptop Asus Vivobook A14 A415EP-EB118T - Intel Core i7,moi-100-full-box-laptop-asus-vivobook-a14-a415ep-eb118t-intel-core-i7/p6104.html,asus vivobook a14 a415ep,20990000,Chip i7 gen 11 Card rời Geforce MX330 2GB Bảo hành 24 tháng chính hãng Asus ,Intel Core i7 1165G7,RAM 8GB DDR4,SSD 512GB NVMe,Card rời Geforce MX330 2GB,14 Inch Full HD,laptop_340,văn_phòng mỏng nhẹ cấu_hình cao
341,341,341,[Mới 100% Full Box] Laptop Dell Vostro V5502 70231340 - Intel Core i5,moi-100-full-box-laptop-dell-vostro-v5502-70231340-intel-core-i5/p6065.html,dell vostro v5502 70231340,17890000,Chip i5 đời 11 Màn hình 15 6 Inch Full HD Bảo hành 12 tháng chính hãng Dell ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel Iris Xe Graphics,15.6 Inch Full HD,laptop_341,văn_phòng mỏng nhẹ
342,342,342,[Mới 100% Full Box] Laptop Dell Vostro V5402 - Intel Core i7,moi-100-full-box-laptop-dell-vostro-v5402-intel-core-i7/p6064.html,dell vostro v5402,24890000,Chip i7 đời 11 card rời Geforce MX330 2GB Bảo hành 12 tháng chính hãng Dell ,Intel Core i7 1165G7,RAM 16GB DDR4,SSD 512GB NVMe,Card rời Geforce MX330 2GB,14 Inch Full HD,laptop_342,văn_phòng cấu_hình cao
343,343,343,[Mới 100% Full Box] Laptop Dell Vostro V5402 V4I5003W - Intel Core i5,moi-100-full-box-laptop-dell-vostro-v5402-v4i5003w-intel-core-i5/p6063.html,dell vostro v5402 v4i5003w,17190000,Chip i5 đời 11 Màn hình Full HD Bảo hành 12 tháng chính hãng Dell ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD,laptop_343,văn_phòng mỏng nhẹ
344,344,344,[Mới 100% Full Box] Laptop Dell Inspiron N7501 N2101012W - Intel Core i5,moi-100-full-box-laptop-dell-inspiron-n7501-n2101012w-intel-core-i5/p6062.html,dell inspiron n7501 n2101012w,26990000,Card rời GTX 1650Ti 4GB màn hình 100% sRGB Bảo hành 12 tháng chính hãng Dell ,Intel Core i5 10300H,RAM 8GB DDR4,SSD 256GB NVMe,Card rời GTX 1650Ti 4GB,15.6 Inch Full HD 100% sRGB,laptop_344,gaming giá tốt
345,345,345,[Mới 100% Full Box] Laptop Dell Inspiron N5406 70232602 - Intel Core i5,moi-100-full-box-laptop-dell-inspiron-n5406-70232602-intel-core-i5/p6061.html,dell inspiron n5406 70232602,20790000, Chip i5 đời 11  Màn hình cảm ứng quay gập 360 độ  Bảo hành 12 tháng chính hãng Dell  ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD cảm ứng,laptop_345,2 trong 1 cao_cấp
346,346,346,[Mới 100% Full Box] Laptop HP 15s-fq2029TU 2Q5Y7PA - Intel Core i7,moi-100-full-box-laptop-hp-15s-fq2029tu-2q5y7pa-intel-core-i7/p6013.html,hp 15s,17790000,Chip i7 đời 11 màn hình 15 6 inch Bảo hành 12 tháng chính hãng HP ,Intel Core i7 1165G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,15.6 Inch HD,laptop_346,văn_phòng mỏng nhẹ bền_bỉ
347,347,347,[Mới 100% Full Box] Laptop HP 15s-fq2027TU 2Q5Y3PA - Intel Core i5,moi-100-full-box-laptop-hp-15s-fq2027tu-2q5y3pa-intel-core-i5/p6012.html,hp 15s,16590000,Chip i5 đời 11 màn hình 15 6 inch Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,15.6 Inch HD,laptop_347,văn_phòng mỏng nhẹ bền_bỉ
348,348,348,[Mới 100% Full Box] Laptop HP 15s-fq2046TU 31D94PA - Intel Core i5,moi-100-full-box-laptop-hp-15s-fq2046tu-31d94pa-intel-core-i5/p6011.html,hp 15s,15290000,Chip i5 đời 11 màn hình 15 6 inch Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel® Iris Xe Graphics,15.6 Inch HD,laptop_348,văn_phòng mỏng nhẹ bền_bỉ
349,349,349,[Mới 100% Full Box] Laptop Asus Vivobook A14 A415EP-EB116T - Intel Core i5,moi-100-full-box-laptop-asus-vivobook-a14-a415ep-eb116t-intel-core-i5/p6010.html,asus vivobook a14 a415ep,17990000,Chip i5 gen 11 Card rời Geforce MX330 2GB Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card rời Geforce MX330 2GB,14 Inch Full HD,laptop_349,văn_phòng mỏng nhẹ cấu_hình cao
350,350,350,[Mới 100% Full Box] Laptop Lenovo Yoga Slim 7 Carbon 14ITL05 82A3004FVN - Intel Core i7,moi-100-full-box-laptop-lenovo-yoga-slim-7-carbon-14itl05-82a3004fvn-intel-core-i7/p6000.html,lenovo yoga slim 7 carbon 14itl05 82a3004fvn,25490000, Chip i7 đời 11 RAM 8GB  Màn hình 14 Inch Full HD IPS 100% sRGB  Bảo hành 24 tháng chính hãng Lenovo  ,Intel Core i7 1165G7,RAM RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD 100% sRGB,laptop_350,cao_cấp siêu nhẹ < 1kg
351,351,351,[Mới 100% Full Box] Laptop Lenovo Yoga Slim 7 Carbon 14ITL05 82A3002QVN - Intel Core i5,moi-100-full-box-laptop-lenovo-yoga-slim-7-carbon-14itl05-82a3002qvn-intel-core-i5/p5999.html,lenovo yoga slim 7 carbon 14itl05 82a3002qvn,20990000, Chip i5 đời 11 RAM 8GB  Màn hình 14 Inch Full HD IPS 100% sRGB  Bảo hành 24 tháng chính hãng Lenovo  ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD 100% sRGB,laptop_351,cao_cấp siêu nhẹ
352,352,352,[Mới 100% Full Box] Laptop Lenovo Yoga Slim 7 Carbon 13ITL5 82EV0017VN - Intel Core i7,moi-100-full-box-laptop-lenovo-yoga-slim-7-carbon-13itl5-82ev0017vn-intel-core-i7/p5997.html,lenovo yoga slim 7 carbon 13itl5 82ev0017vn,30990000, Chip i7 đời 11 RAM 16GB  Màn hình 2k IPS 100% sRGB  Bảo hành 24 tháng chính hãng Lenovo  ,Intel Core i7 1165G7,RAM 16GB LPDDR4,SSD 1TB NVMe,Card Intel® Iris Xe Graphics,13 Inch 2K 100% sRGB,laptop_352,cao_cấp siêu nhẹ < 1kg
353,353,353,[Mới 100% Full Box] Laptop Lenovo Yoga Slim 7 Carbon 13ITL5 82EV0016VN - Intel Core i5,moi-100-full-box-laptop-lenovo-yoga-slim-7-carbon-13itl5-82ev0016vn-intel-core-i5/p5996.html,lenovo yoga slim 7 carbon 13itl5 82ev0016vn,25990000, Chip i5 đời 11 RAM 16GB  Màn hình 2k IPS 100% sRGB  Bảo hành 24 tháng chính hãng Lenovo  ,Intel Core i5 1135G7,RAM 16GB LPDDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,13 Inch 2K 100% sRGB,laptop_353,cao_cấp siêu nhẹ < 1kg
354,354,354,[Mới 100% Full Box] Laptop Lenovo V15-II 82C500SSVN - Intel Core i7,moi-100-full-box-laptop-lenovo-v15-ii-82c500ssvn-intel-core-i7/p5995.html,lenovo v15,15000000,"Chip Intel i7 đời 10 màn hình 15 6"" FHD Bảo hành 12 tháng chính hãng Lenovo ",Intel Core i7 1065G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel Iris Plus,15.6 Inch Full HD,laptop_354,văn_phòng cấu_hình tốt
355,355,355,[Mới 100% Full Box] Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y400X0VN - Intel Core i5,moi-100-full-box-laptop-lenovo-ideapad-gaming-3-15imh05-81y400x0vn-intel-core-i5/p5994.html,lenovo ideapad gaming 3 15imh05 81y400x0vn,20990000,Card rời GTX 1650 4GB Bảo hành 24 tháng chính hãng Lenovo ,Intel Core i5 10300H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch Full HD,laptop_355,gaming giá rẻ
356,356,356,[Mới 100% Full Box] Laptop Lenovo IdeaPad 5 14ITL05 82FE000GVN- Intel Core i5,moi-100-full-box-laptop-lenovo-ideapad-5-14itl05-82fe000gvn-intel-core-i5/p5993.html,lenovo ideapad 5 14itl05 82fe000gvn,15990000,Chip i5 đời 11 màn hình Full HD IPS Bảo hành 24 tháng chính hãng Lenovo ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD,laptop_356,mỏng nhẹ cấu_hình tốt
357,357,357,[Mới 100% Full Box] Laptop Xiaomi Redmibook 14 Gen1 XMA1901-YJ - AMD Ryzen 5,moi-100-full-box-laptop-xiaomi-redmibook-14-gen1-xma1901-yj-amd-ryzen-5/p5979.html,xiaomi redmibook 14 gen1 xma1901,15000000, Màn IPS sáng đẹp SSD 512GB ,AMD Ryzen 5 3500U,RAM 16GB DDR4,SSD 512GB,Card AMD Radeon Vega 8,14 inch Full HD IPS,laptop_357,redmibook bền_bỉ mạnh_mẽ hiệu_năng ổn_định với chip amd ryzen 3 đời 3 chơi được game nhẹ làm được ps ai
